StudentID,FirstName,LastName,University,Major,CGPA,Skills,LocationPreferences,SectorInterests,IsFromRuralArea,IsFromAspirational,SocialCategory,Gender,PastParticipation,ProjectDescription
1452,Harshil,Goyal,Mumbai University,Computer Science,8.99,"Cloud Computing,Node.js,Python,C++,Java,React,Docker","Chennai,Bangalore","Healthcare,Finance",TRUE,FALSE,ST,Male,FALSE,Exercitationem nulla nisi iure nisi.
1453,Dayita,Narasimhan,VIT,Marketing,7.16,"Social Media Marketing,Content Creation,Google Analytics","Bangalore,Hyderabad","Finance,Manufacturing",FALSE,FALSE,OBC,Male,FALSE,Placeat nulla maxime corrupti. Maxime dolor mollitia vitae ratione eum.
1454,Charvi,Chada,Delhi University,Marketing,7.25,"Google Analytics,Social Media Marketing,Content Creation","Delhi,Chennai","Finance,Healthcare",TRUE,TRUE,OBC,Male,FALSE,Nisi adipisci libero optio architecto itaque. Id reprehenderit quam. Ut beatae laudantium at.
1455,Dayita,Bajwa,Pune University,Mechanical Engineering,7.57,"MATLAB,Thermodynamics,SolidWorks,FEA,AutoCAD,3D Printing","Mumbai,Delhi","Finance,Manufacturing",FALSE,FALSE,SC,Male,FALSE,Nemo dignissimos ut exercitationem. Consequatur omnis officiis in explicabo. Consequuntur consectetur odio veniam porro ipsam.
1456,Finn,Vasa,Pune University,Finance,8.74,"Risk Analysis,Statistics,Excel,Tally,Financial Modeling,QuickBooks","Chennai,Mumbai","Marketing,Manufacturing",FALSE,FALSE,ST,Female,FALSE,Occaecati minima laboriosam esse. Quo aliquam fugiat laboriosam voluptatibus ullam.
1457,Maanas,Sridhar,VIT,Mechanical Engineering,8.45,"3D Printing,Thermodynamics,SolidWorks,MATLAB,FEA,AutoCAD","Bangalore,Delhi","Healthcare,Manufacturing",FALSE,FALSE,GEN,Male,FALSE,Voluptates nemo id blanditiis minus fuga unde.
1458,Advaith,Kara,Mumbai University,Marketing,6.66,"SEO,Social Media Marketing,Email Marketing","Hyderabad,Mumbai","Manufacturing,Healthcare",FALSE,FALSE,OBC,Female,FALSE,Dolores dolor possimus similique. Distinctio temporibus consectetur recusandae qui rerum laboriosam.
1459,Anvi,Ramesh,MIT,Finance,7.54,"Risk Analysis,Excel,Financial Modeling,QuickBooks,Statistics","Mumbai,Chennai","IT,Healthcare",FALSE,FALSE,GEN,Female,FALSE,Aliquam a ab quis quo praesentium. Accusantium nobis voluptatum vero.
1460,Vasana,Sinha,Delhi University,Marketing,7.09,"Google Analytics,Content Creation,SEO","Bangalore,Pune","Manufacturing,IT",FALSE,FALSE,SC,Female,FALSE,Tempora nihil odit quo. Facilis saepe maxime.
1461,Chatura,Swamy,MIT,Marketing,8.07,"SEO,Social Media Marketing,Content Creation,Google Analytics,Email Marketing","Pune,Bangalore","Manufacturing,Healthcare",TRUE,FALSE,GEN,Female,FALSE,Doloremque corrupti earum commodi est. Eaque ad quia impedit dolores autem.
1462,Ekansh,Ratta,Mumbai University,Marketing,9.72,"Google Analytics,Social Media Marketing,Email Marketing","Bangalore,Mumbai","Finance,Manufacturing",FALSE,FALSE,ST,Male,TRUE,Id tempora occaecati saepe laudantium sequi. Eos debitis fuga esse voluptates expedita. Recusandae maiores voluptates laboriosam eaque.
1463,Qadim,Vyas,MIT,Marketing,8.91,"Social Media Marketing,Content Creation,Google Analytics","Mumbai,Delhi","Manufacturing,Finance",FALSE,TRUE,ST,Male,FALSE,Tenetur eum perspiciatis ducimus. Aspernatur fuga fugit repellendus esse quisquam.
1464,Sai,Edwin,Delhi University,Mechanical Engineering,8.09,"MATLAB,Thermodynamics,AutoCAD","Bangalore,Delhi","IT,Finance",FALSE,TRUE,SC,Female,FALSE,Exercitationem veritatis distinctio eaque. Error dolorum consectetur unde. Natus tenetur quisquam.
1465,Jeet,Menon,Mumbai University,Finance,8.08,"QuickBooks,Tally,Financial Modeling,Risk Analysis,Statistics,Excel","Delhi,Chennai","Healthcare,Marketing",FALSE,FALSE,ST,Male,FALSE,Nam natus natus dignissimos architecto sequi. Doloribus voluptate adipisci magnam. Sequi totam iusto expedita ipsam deleniti voluptatibus. Cum optio soluta.
1466,Shivansh,Kalita,MIT,Computer Science,7.79,"C++,SQL,Cloud Computing,React,Java,Docker,Node.js,Python","Chennai,Delhi","Manufacturing,IT",FALSE,FALSE,ST,Female,FALSE,Nihil repellat debitis ratione atque eius. Eum fuga occaecati amet beatae. Delectus qui omnis reiciendis.
1467,Jagrati,Iyer,Mumbai University,Finance,8.31,"Statistics,Risk Analysis,Excel,Tally,QuickBooks,Financial Modeling","Pune,Delhi","Manufacturing,Marketing",FALSE,FALSE,ST,Female,FALSE,Dignissimos explicabo voluptatum. Soluta ratione non provident nemo. Recusandae voluptates sunt porro.
1468,Dakshesh,Rajagopal,Pune University,Finance,8.48,"Tally,Excel,QuickBooks,Statistics,Financial Modeling","Pune,Mumbai","Finance,Healthcare",TRUE,FALSE,OBC,Female,FALSE,Natus doloremque veritatis voluptatibus totam adipisci. Recusandae unde maiores consectetur corporis. Expedita magnam quo nisi eum totam saepe.
1469,Ikbal,Taneja,VIT,Computer Science,8.41,"Python,C++,Java,Node.js,React,Cloud Computing,Docker,SQL","Bangalore,Chennai","Manufacturing,IT",FALSE,FALSE,ST,Female,FALSE,Maiores provident ratione nobis porro. Minus culpa numquam nulla voluptas iste suscipit. Sunt esse suscipit.
1470,Jason,Manda,VIT,Finance,8.67,"QuickBooks,Statistics,Tally,Financial Modeling","Bangalore,Delhi","Finance,Manufacturing",FALSE,FALSE,ST,Female,FALSE,Saepe voluptate nihil accusantium assumenda. Necessitatibus temporibus omnis voluptatibus dolore illo. Officia praesentium laborum quidem culpa dicta.
1471,Aadhya,Virk,Pune University,Mechanical Engineering,7.78,"FEA,SolidWorks,MATLAB,AutoCAD,Thermodynamics","Chennai,Pune","Manufacturing,IT",FALSE,FALSE,OBC,Male,FALSE,Illum quasi sunt cumque beatae accusantium. Esse et repudiandae et nobis aut unde distinctio. Atque voluptate id quod dicta doloribus porro. Voluptatum animi sit sit minus quidem quaerat.
1472,Arin,Mody,Mumbai University,Mechanical Engineering,7.17,"SolidWorks,MATLAB,Thermodynamics","Mumbai,Hyderabad","Healthcare,Finance",FALSE,FALSE,OBC,Male,FALSE,At nostrum commodi occaecati porro. Quod neque modi nostrum optio nesciunt animi.
1473,Mohammed,Chaudry,VIT,Mechanical Engineering,9.23,"FEA,3D Printing,SolidWorks,MATLAB,Thermodynamics","Hyderabad,Mumbai","Manufacturing,Marketing",FALSE,FALSE,ST,Female,FALSE,Voluptas eligendi nesciunt voluptates error. Accusantium nam eum laborum impedit.
1474,Sachi,Bhatt,Pune University,Finance,7.97,"Financial Modeling,Risk Analysis,Tally,Statistics,QuickBooks","Chennai,Hyderabad","Marketing,Healthcare",TRUE,FALSE,GEN,Male,FALSE,Quis nesciunt excepturi id animi temporibus. Placeat a deserunt dolor neque ab assumenda.
1475,Radha,Bala,VIT,Finance,8.28,"Risk Analysis,QuickBooks,Statistics","Mumbai,Chennai","IT,Finance",FALSE,FALSE,ST,Female,FALSE,Quibusdam harum libero fugit dolore iusto. Est non tenetur nulla.
1476,Frado,Khurana,VIT,Mechanical Engineering,8.59,"Thermodynamics,SolidWorks,FEA,MATLAB","Chennai,Hyderabad","Manufacturing,IT",TRUE,FALSE,OBC,Female,FALSE,Itaque assumenda quam modi doloribus dolores ducimus. Earum pariatur quasi.
1477,Jagrati,Lanka,VIT,Finance,9.78,"Tally,Statistics,QuickBooks","Pune,Bangalore","IT,Healthcare",FALSE,FALSE,SC,Male,FALSE,Reiciendis quo quasi numquam est. Odio ea tempore laborum modi doloribus.
1478,Kai,Bassi,Pune University,Computer Science,7.12,"C++,Node.js,Docker,SQL,Python,Cloud Computing,React,Java","Delhi,Hyderabad","IT,Marketing",FALSE,FALSE,GEN,Male,TRUE,Voluptatem dolorum quibusdam nihil nisi. Architecto illum amet quae quaerat in sapiente.
1479,Jackson,Dube,MIT,Finance,7.28,"Risk Analysis,Statistics,QuickBooks,Tally","Delhi,Pune","Manufacturing,Marketing",FALSE,FALSE,GEN,Male,FALSE,Sed ad fuga nulla. Incidunt excepturi at dolorum temporibus sapiente cumque.
1480,Nidhi,Nori,MIT,Mechanical Engineering,9.73,"Thermodynamics,3D Printing,FEA,SolidWorks,AutoCAD,MATLAB","Chennai,Hyderabad","Finance,IT",FALSE,FALSE,ST,Male,FALSE,Nobis odit nulla eos. Quae cumque veritatis veritatis vitae ipsa.
1481,Neelima,Dixit,VIT,Mechanical Engineering,8.62,"FEA,Thermodynamics,AutoCAD,3D Printing,MATLAB","Pune,Hyderabad","Healthcare,Manufacturing",FALSE,FALSE,SC,Female,FALSE,Veritatis error perferendis deserunt enim nesciunt. Vel dolores facilis nulla velit tempore natus. Commodi fugit beatae ad. Molestiae ipsum ab beatae suscipit.
1482,Watika,Vig,MIT,Mechanical Engineering,7.08,"3D Printing,Thermodynamics,AutoCAD,MATLAB","Hyderabad,Bangalore","Manufacturing,Marketing",FALSE,FALSE,GEN,Female,FALSE,Aliquam dignissimos quo non ullam quae. Debitis officia illo commodi illum.
1483,Warhi,Sachdeva,Pune University,Finance,8.78,"Tally,Statistics,Financial Modeling,QuickBooks,Excel,Risk Analysis","Chennai,Bangalore","Manufacturing,Finance",FALSE,FALSE,OBC,Male,FALSE,Et accusantium ab similique illum fuga adipisci. Odio similique voluptatum aliquam at saepe eum similique. Voluptatem deserunt ratione doloremque laborum porro quidem.
1484,Akshay,Palla,Pune University,Marketing,8.87,"SEO,Google Analytics,Content Creation","Mumbai,Pune","Marketing,Finance",FALSE,TRUE,SC,Male,FALSE,At accusantium quae voluptas. Rerum sint accusantium similique exercitationem cum praesentium. Molestiae laboriosam repellat sit voluptatum ad.
1485,Lakshit,Setty,MIT,Finance,7.32,"QuickBooks,Excel,Statistics,Tally,Financial Modeling,Risk Analysis","Pune,Mumbai","Healthcare,Finance",FALSE,FALSE,OBC,Female,FALSE,Quidem exercitationem itaque temporibus perspiciatis minima rem fuga. Modi vero beatae ipsum ipsum.
1486,Chaaya,Sahni,Delhi University,Mechanical Engineering,8.84,"3D Printing,MATLAB,SolidWorks,AutoCAD,Thermodynamics","Chennai,Mumbai","Manufacturing,Finance",FALSE,FALSE,SC,Male,FALSE,Sint nostrum rerum esse quibusdam. Odio laudantium sequi neque officiis.
1487,Vedika,Acharya,Pune University,Computer Science,8.37,"React,Node.js,Java,C++,Cloud Computing,Docker","Hyderabad,Bangalore","Healthcare,Finance",FALSE,FALSE,ST,Female,FALSE,Distinctio ipsa tempore sint nam quasi mollitia. Deserunt consectetur numquam minus natus pariatur maxime dolorem. Corrupti suscipit nesciunt aliquam debitis quia veniam.
1488,Pavani,Ganesh,MIT,Computer Science,7.59,"Docker,Cloud Computing,Node.js","Hyderabad,Chennai","Marketing,IT",FALSE,FALSE,ST,Male,TRUE,Consectetur ex in reiciendis labore sapiente cupiditate. Doloremque fugiat quibusdam magnam iste a voluptatem. A quaerat repellendus.
1489,Falguni,Arya,MIT,Marketing,8.53,"Google Analytics,SEO,Social Media Marketing,Content Creation,Email Marketing","Chennai,Pune","Manufacturing,Finance",FALSE,FALSE,ST,Male,FALSE,Laboriosam temporibus veritatis veritatis earum similique. Tempore unde magnam officia minus quasi omnis.
1490,Ronith,Vasa,VIT,Computer Science,9.16,"Python,SQL,Node.js","Pune,Delhi","Marketing,Manufacturing",TRUE,FALSE,ST,Male,FALSE,Consequatur officiis eius est delectus sequi. Aspernatur assumenda ut repudiandae fugit delectus. Libero necessitatibus quibusdam consequatur nulla fuga.
1491,Harinakshi,Bhandari,MIT,Marketing,8.85,"Content Creation,Social Media Marketing,Email Marketing,SEO,Google Analytics","Pune,Bangalore","Healthcare,Manufacturing",FALSE,FALSE,OBC,Female,FALSE,Facere ipsum hic quod sunt laboriosam. Quaerat repellendus officiis iste.
1492,Fitan,Gaba,MIT,Marketing,7.65,"Social Media Marketing,Google Analytics,Email Marketing","Pune,Bangalore","Manufacturing,IT",FALSE,TRUE,OBC,Female,FALSE,Consequatur a animi alias accusantium. Debitis expedita amet explicabo numquam voluptatem. Fugiat eligendi ipsum nihil non voluptatibus totam.
1493,Falak,Khare,Pune University,Computer Science,8.21,"Docker,C++,Java,Node.js","Hyderabad,Mumbai","Finance,Marketing",FALSE,FALSE,SC,Female,FALSE,Tenetur incidunt nisi. Maxime ipsa provident ipsum.
1494,Veda,Dhingra,MIT,Finance,7.13,"Excel,Risk Analysis,Tally,QuickBooks,Financial Modeling","Hyderabad,Bangalore","Manufacturing,Marketing",FALSE,FALSE,GEN,Male,FALSE,Aliquam fugit tempora alias nemo eum dolorum. Laborum temporibus sunt eligendi ipsam amet libero. Dolores dignissimos ipsa.
1495,Krisha,Nayak,Mumbai University,Marketing,7.22,"Social Media Marketing,Google Analytics,Content Creation,SEO,Email Marketing","Pune,Mumbai","Finance,IT",FALSE,FALSE,OBC,Male,FALSE,Doloribus debitis adipisci exercitationem facere doloremque. Culpa minus iure dolor asperiores officia.
1496,Falguni,Misra,Mumbai University,Computer Science,6.63,"Docker,C++,Java","Mumbai,Bangalore","Manufacturing,Finance",TRUE,TRUE,SC,Male,FALSE,Illo explicabo eaque tenetur eius excepturi. Necessitatibus earum eos esse repudiandae.
1497,Fiyaz,Munshi,Mumbai University,Marketing,7.3,"Social Media Marketing,Google Analytics,Content Creation,SEO,Email Marketing","Hyderabad,Pune","Healthcare,Finance",FALSE,FALSE,SC,Female,FALSE,Possimus molestiae quod fugit quod ipsum perspiciatis. Minima laboriosam rerum assumenda suscipit repellat itaque nostrum. Suscipit inventore ad.
1498,Owen,Merchant,Pune University,Finance,9.19,"Tally,Risk Analysis,QuickBooks,Financial Modeling,Excel,Statistics","Chennai,Bangalore","Manufacturing,Finance",FALSE,TRUE,ST,Female,FALSE,In occaecati labore mollitia. Expedita molestias sed quia atque ut. Iste doloremque ea reiciendis.
1499,Chanchal,Dara,Mumbai University,Finance,8.79,"Statistics,Financial Modeling,QuickBooks,Tally","Delhi,Mumbai","Marketing,IT",FALSE,FALSE,GEN,Female,FALSE,In magni repellendus odio. Quibusdam nisi velit velit.
1500,Jasmit,Singh,VIT,Mechanical Engineering,7.27,"SolidWorks,AutoCAD,FEA,3D Printing,MATLAB","Delhi,Hyderabad","Healthcare,Finance",TRUE,FALSE,ST,Female,FALSE,Inventore praesentium adipisci officiis. Est modi quas nostrum. Totam dolorum provident enim animi ipsum. Neque quam deleniti neque voluptatem fuga explicabo.
1501,Oliver,Chawla,Delhi University,Mechanical Engineering,7.97,"SolidWorks,MATLAB,FEA,Thermodynamics,3D Printing,AutoCAD","Bangalore,Pune","Finance,Marketing",TRUE,TRUE,GEN,Male,FALSE,Incidunt labore asperiores et repellat. Praesentium totam velit nesciunt ducimus. Incidunt adipisci debitis saepe quas ipsam.
1502,Karan,Bobal,Pune University,Marketing,7.4,"Content Creation,SEO,Google Analytics,Email Marketing,Social Media Marketing","Hyderabad,Delhi","Finance,Marketing",FALSE,FALSE,ST,Male,FALSE,Rerum nulla in culpa. Fugit molestiae magni corporis reprehenderit fugit. Delectus aliquam voluptatum iure.
1503,Kalpit,Kadakia,MIT,Finance,7.68,"QuickBooks,Statistics,Tally","Hyderabad,Delhi","Finance,Manufacturing",FALSE,FALSE,GEN,Female,FALSE,Commodi quaerat id repudiandae ullam quos architecto eligendi. Eos porro nihil beatae deserunt. Architecto commodi doloremque officiis doloremque.
1504,Zashil,Lalla,MIT,Computer Science,9.76,"Docker,Cloud Computing,Node.js,React,SQL","Delhi,Bangalore","Marketing,Healthcare",FALSE,TRUE,GEN,Male,FALSE,Incidunt incidunt id eveniet corrupti. Expedita asperiores voluptatibus odit atque aspernatur quod. Ipsum pariatur accusamus nihil laborum asperiores explicabo.
1505,Gaurika,Kamdar,VIT,Marketing,7.19,"SEO,Google Analytics,Email Marketing,Content Creation,Social Media Marketing","Pune,Mumbai","Finance,Healthcare",FALSE,TRUE,ST,Female,FALSE,Dolores cupiditate accusantium ullam cumque molestias. Quo id animi enim. Quaerat quasi eos voluptatem modi deleniti iure.
1506,Sachi,Chakraborty,Pune University,Marketing,8.24,"Social Media Marketing,Content Creation,Google Analytics,SEO","Chennai,Delhi","Marketing,IT",FALSE,FALSE,ST,Female,FALSE,Ea eveniet itaque vel assumenda nostrum. Sapiente vitae laborum voluptatibus non facere dolor.
1507,Suhani,Kanda,MIT,Marketing,7.15,"Content Creation,Email Marketing,Social Media Marketing,Google Analytics","Mumbai,Delhi","Finance,IT",FALSE,TRUE,OBC,Male,FALSE,Voluptates at eligendi vitae corporis fugit assumenda pariatur. Atque ea odio harum ab. Ab eum debitis velit dolores cum quibusdam est.
1508,Lakshmi,Natarajan,Delhi University,Mechanical Engineering,8.2,"MATLAB,AutoCAD,FEA,SolidWorks,Thermodynamics,3D Printing","Hyderabad,Bangalore","Healthcare,Manufacturing",FALSE,TRUE,ST,Female,FALSE,Voluptates laborum corporis cumque harum et incidunt. Quam nisi error doloremque repellat totam. Omnis corrupti veritatis minus reprehenderit ex.
1509,Eiravati,Lal,MIT,Computer Science,7.18,"Docker,C++,Cloud Computing,SQL,Node.js,Python,Java,React","Chennai,Delhi","Healthcare,Marketing",FALSE,FALSE,GEN,Female,FALSE,Distinctio delectus mollitia ipsum voluptas alias sapiente. Ducimus consequatur ratione sint nam. Voluptatem temporibus delectus ullam.
1510,Ekaja,Manda,MIT,Marketing,6.96,"SEO,Google Analytics,Content Creation,Social Media Marketing","Bangalore,Pune","Manufacturing,Finance",FALSE,FALSE,OBC,Male,FALSE,Eius iusto quod perspiciatis minima tempore autem nobis. Explicabo sed debitis non.
1511,Edhitha,Hari,VIT,Computer Science,8.9,"React,Python,C++,Docker,SQL,Node.js,Java,Cloud Computing","Bangalore,Delhi","Finance,Marketing",FALSE,FALSE,OBC,Male,FALSE,Porro officia quas cum quisquam distinctio ut. Illum amet impedit.
1512,Aradhana,Chanda,Delhi University,Finance,8.83,"Financial Modeling,Risk Analysis,Tally,Excel,QuickBooks,Statistics","Bangalore,Hyderabad","Healthcare,Manufacturing",FALSE,TRUE,GEN,Female,FALSE,Vel veritatis quae minima iste. Quos tempora molestias harum accusamus dolorem. Quia deserunt fuga animi numquam.
1513,Chasmum,Sen,MIT,Marketing,7.89,"Social Media Marketing,Email Marketing,SEO","Mumbai,Pune","Finance,IT",FALSE,FALSE,OBC,Male,FALSE,Esse distinctio aspernatur provident atque voluptatibus possimus.
1514,Zarna,Gour,Delhi University,Computer Science,8,"Node.js,React,Cloud Computing","Pune,Delhi","Marketing,Finance",FALSE,FALSE,GEN,Male,FALSE,Nihil laborum aliquid sunt laboriosam. Soluta nostrum adipisci mollitia facilis.
1515,Jackson,Chad,MIT,Mechanical Engineering,9.08,"FEA,3D Printing,Thermodynamics,AutoCAD","Hyderabad,Mumbai","Marketing,Healthcare",FALSE,TRUE,OBC,Female,FALSE,Ullam aut sit quod natus maiores. Ex voluptatem quos rerum.
1516,Girish,Dugar,Pune University,Mechanical Engineering,8.28,"SolidWorks,3D Printing,MATLAB,FEA","Delhi,Hyderabad","Marketing,Manufacturing",FALSE,FALSE,OBC,Female,FALSE,Maxime dignissimos reprehenderit enim aspernatur. Deleniti cumque exercitationem error repellendus. Corrupti cupiditate commodi in perspiciatis vitae magnam accusamus. Dolorem ea voluptatibus ipsam neque architecto maiores.
1517,Hritik,Patla,VIT,Computer Science,9.5,"C++,Python,Docker,Cloud Computing,SQL,Java,Node.js","Chennai,Hyderabad","Finance,IT",FALSE,FALSE,GEN,Male,FALSE,Aspernatur fuga molestias. Iusto fugit expedita sit consequuntur maiores.
1518,Dipta,Behl,VIT,Marketing,8.44,"Email Marketing,Content Creation,SEO,Social Media Marketing","Mumbai,Pune","IT,Finance",TRUE,FALSE,ST,Female,FALSE,Maiores inventore deserunt eius harum beatae. Quibusdam hic sunt laborum eaque fugit.
1519,Nicholas,Nori,Pune University,Finance,7.02,"Excel,Financial Modeling,Risk Analysis","Delhi,Chennai","Finance,Manufacturing",FALSE,TRUE,ST,Female,FALSE,Iure reiciendis eligendi provident. Praesentium earum maxime voluptate sed quas.
1520,Varenya,Bhasin,Mumbai University,Mechanical Engineering,6.77,"Thermodynamics,3D Printing,MATLAB,FEA,SolidWorks","Bangalore,Delhi","Healthcare,Finance",FALSE,TRUE,GEN,Male,FALSE,Veritatis voluptatibus expedita aut eos. Asperiores sed qui magni minima quis laborum. Vero maxime unde labore. Quas amet quod repudiandae assumenda odio.
1521,Anita,Ganguly,Mumbai University,Mechanical Engineering,8.17,"FEA,MATLAB,AutoCAD,3D Printing,Thermodynamics","Chennai,Pune","Finance,Healthcare",FALSE,FALSE,SC,Female,FALSE,Maiores facere repellendus nemo dicta cupiditate optio. Iste impedit tempore consequatur laudantium.
1522,Yuvraj,Hayre,Delhi University,Finance,8.09,"Financial Modeling,QuickBooks,Statistics","Hyderabad,Delhi","IT,Healthcare",FALSE,FALSE,OBC,Female,FALSE,Praesentium natus asperiores harum cupiditate sunt aspernatur. Nobis id quaerat vero quisquam unde.
1523,Sara,Zacharia,Mumbai University,Mechanical Engineering,9.11,"MATLAB,FEA,3D Printing,AutoCAD,Thermodynamics","Hyderabad,Pune","Marketing,Finance",FALSE,TRUE,OBC,Male,FALSE,Unde occaecati culpa sint. Mollitia temporibus at doloribus aspernatur dicta. Qui quam animi.
1524,Garima,Hegde,VIT,Finance,8.38,"Excel,QuickBooks,Financial Modeling,Tally,Statistics","Bangalore,Pune","Manufacturing,Finance",FALSE,FALSE,ST,Male,FALSE,A beatae perspiciatis explicabo.
1525,Inaya,Chopra,Pune University,Computer Science,8.93,"C++,SQL,Node.js,React,Python,Docker,Java,Cloud Computing","Delhi,Mumbai","Healthcare,Marketing",TRUE,FALSE,OBC,Female,TRUE,Ipsa sed modi neque molestias. At delectus eaque mollitia corporis mollitia.
1526,Unni,Setty,MIT,Mechanical Engineering,8.3,"AutoCAD,3D Printing,FEA","Hyderabad,Bangalore","Finance,Healthcare",FALSE,FALSE,SC,Male,FALSE,Deserunt officiis voluptas ex facilis. Repellat dolorem quibusdam rerum unde quaerat.
1527,Ganga,Dani,Pune University,Computer Science,6.86,"React,Python,C++,Java,Docker,Node.js,Cloud Computing","Delhi,Chennai","Marketing,Finance",TRUE,FALSE,ST,Male,FALSE,Voluptate vero hic cupiditate dolor nostrum. Tenetur laudantium excepturi quod maiores nostrum inventore. Ducimus nemo ipsam iure natus. Corrupti in quo consectetur consectetur amet ipsum.
1528,Kritika,Banerjee,Mumbai University,Computer Science,8.42,"SQL,Java,Cloud Computing,React,Python,C++,Node.js,Docker","Mumbai,Delhi","Finance,Manufacturing",TRUE,FALSE,OBC,Female,TRUE,Repellat sapiente nam debitis. Asperiores architecto aut iste commodi aliquam unde. Adipisci hic expedita.
1529,Onkar,Mahajan,VIT,Computer Science,7.27,"Docker,Cloud Computing,React,Python","Chennai,Delhi","IT,Finance",FALSE,FALSE,ST,Male,FALSE,Dignissimos possimus iste eius quibusdam veniam nulla.
1530,Dominic,Batra,VIT,Marketing,7.73,"Content Creation,Google Analytics,Email Marketing,Social Media Marketing","Bangalore,Delhi","Marketing,Finance",FALSE,TRUE,OBC,Male,FALSE,Ratione atque dolorem ab iusto. Quod ullam quam aliquam.
1531,Frado,Master,Delhi University,Marketing,9.31,"Google Analytics,Email Marketing,Content Creation,SEO,Social Media Marketing","Pune,Bangalore","Finance,Manufacturing",FALSE,FALSE,GEN,Female,FALSE,Praesentium molestiae sunt occaecati enim nisi non. Optio officia alias iusto nisi neque.
1532,Ati,Baral,VIT,Computer Science,9.55,"Java,Docker,Python,Cloud Computing,C++,SQL","Delhi,Bangalore","IT,Healthcare",FALSE,FALSE,SC,Female,FALSE,Libero eveniet eum reiciendis. Facilis error optio suscipit quidem numquam.
1533,Bhavini,Barman,Delhi University,Finance,9.08,"Tally,Excel,Financial Modeling,Risk Analysis,QuickBooks","Bangalore,Delhi","Manufacturing,Finance",FALSE,FALSE,ST,Male,FALSE,Natus autem dignissimos esse. Quasi numquam modi iure tenetur distinctio impedit. Quam autem repudiandae officiis nulla unde.
1534,Jhalak,Din,Pune University,Finance,9.07,"Excel,Tally,Statistics,QuickBooks","Chennai,Mumbai","Manufacturing,Marketing",FALSE,TRUE,ST,Male,FALSE,Dolorem excepturi unde perferendis in ipsum. Quas reprehenderit rerum et modi.
1535,Panini,Chakraborty,VIT,Mechanical Engineering,8.5,"MATLAB,Thermodynamics,AutoCAD,SolidWorks,3D Printing","Delhi,Mumbai","Finance,Healthcare",TRUE,FALSE,OBC,Male,FALSE,Ut aperiam sapiente ratione possimus. Voluptatem distinctio reiciendis commodi dolore. Necessitatibus aut expedita iste magnam atque officiis.
1536,Vasudha,Mand,Pune University,Mechanical Engineering,9.17,"AutoCAD,Thermodynamics,MATLAB,SolidWorks,FEA","Pune,Bangalore","Manufacturing,Finance",FALSE,FALSE,OBC,Female,FALSE,Optio assumenda praesentium in. Officia quas provident.
1537,Advika,Dada,Mumbai University,Marketing,7.02,"Social Media Marketing,Email Marketing,Google Analytics","Chennai,Bangalore","Manufacturing,IT",FALSE,TRUE,SC,Female,FALSE,Officiis nihil blanditiis. Aliquid iure laboriosam accusantium excepturi nostrum.
1538,Vedant,Parekh,Mumbai University,Mechanical Engineering,8.15,"3D Printing,FEA,Thermodynamics,AutoCAD","Hyderabad,Chennai","Manufacturing,Finance",FALSE,FALSE,ST,Male,FALSE,Qui repellendus cum debitis ipsa. Dolore ducimus provident aut minus perspiciatis. Dolor atque dolor dolores. Eius sint amet corporis.
1539,Urmi,Sathe,Pune University,Computer Science,7.18,"React,Python,SQL,Docker,Java,Cloud Computing","Hyderabad,Mumbai","Healthcare,Manufacturing",FALSE,FALSE,GEN,Male,FALSE,Delectus labore laboriosam repudiandae. Sed nisi doloremque a.
1540,Girish,Radhakrishnan,VIT,Computer Science,6.67,"C++,Node.js,Docker,Java,Cloud Computing,Python","Pune,Hyderabad","IT,Finance",FALSE,FALSE,GEN,Male,FALSE,Enim nulla molestias asperiores dolore repellat corrupti delectus. Non laborum dicta facere eligendi. Rerum velit labore cumque modi odio.
1541,Oscar,Venkataraman,Mumbai University,Mechanical Engineering,9.5,"AutoCAD,SolidWorks,FEA,Thermodynamics,MATLAB,3D Printing","Delhi,Pune","Manufacturing,Finance",FALSE,FALSE,SC,Male,FALSE,Consequuntur deserunt quam eaque. Error ipsa commodi exercitationem nulla ad cum. Illo laudantium saepe recusandae libero omnis error voluptate.
1542,Simon,Date,Pune University,Mechanical Engineering,7.85,"Thermodynamics,MATLAB,SolidWorks,AutoCAD,FEA,3D Printing","Delhi,Chennai","Manufacturing,Finance",TRUE,TRUE,GEN,Male,FALSE,Dolorum inventore explicabo aperiam ad distinctio. Ipsam assumenda ratione illum.
1543,Dayamai,Sem,Mumbai University,Mechanical Engineering,8.54,"AutoCAD,MATLAB,3D Printing,SolidWorks,FEA,Thermodynamics","Bangalore,Chennai","IT,Manufacturing",TRUE,FALSE,ST,Male,FALSE,A quod cumque architecto. Reiciendis veritatis facilis quisquam blanditiis tempora. Cum unde facere sunt ea ab voluptas.
1544,Eta,Reddy,Delhi University,Computer Science,8.43,"Docker,Python,SQL,React,Java,Cloud Computing","Chennai,Mumbai","Marketing,Manufacturing",FALSE,TRUE,ST,Male,FALSE,Sit consequatur aut corrupti error. Eos suscipit expedita reiciendis rerum odio ab. Incidunt quo doloribus mollitia.
1545,Eiravati,Suri,Pune University,Mechanical Engineering,9.19,"Thermodynamics,FEA,AutoCAD,MATLAB","Delhi,Bangalore","Healthcare,Marketing",TRUE,FALSE,ST,Male,FALSE,At ducimus est perspiciatis fugit corrupti qui. Adipisci consequuntur repudiandae similique officiis.
